submission_id,Question Submission ID,Name,SID,Score,Submission Time,Well done summarizing your coding journey so far! Keep it up!,Those are some great insights into your development. Well done!,We're glad that you overcame the struggles you faced this week!,Don't forget you can also reach out to a coach! Schedule a call with a coach at calendly.com/joyofcodinghlep/ask-a-coach,Please answer the questions and resubmit.,"We'd love to read the answers to your reflection prompts. We get that this reflecting on a success *after* one has surmounted it can feel unnecessary.   Yet, this simple act of reflecting on how/why/what you did what you did to solve a problem has the magical effect of your brain operating at a higher level -- the act of reflecting literally strengthens the ""learn to code"" part of your brain ! So do share with us these answers now, or in future codices. It's never required - just, strongly encouraged because of all of the above :-)",Adjustment,Comments,Grader,Tags
128747323,1116029083,Student ZDV2 BJW9,,0,2022/6/25 13:38,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128747386,1116069450,Student JLZ8 FMQ2,,0,2022/6/25 20:57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128747794,1116124368,Student UHG1 FLW1,,0,2022/6/26 12:53,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128748080,1116031190,Student VFE6 HRK4,,0,2022/6/25 14:02,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128748611,1116033041,Student CEM4 JRK4,,0,2022/6/25 14:21,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128748980,1116036344,Student HJJ9 TFK4,,0,2022/6/25 14:57,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128749210,1116037957,Student ABT5 ZUV1,,0,2022/6/25 15:12,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128749393,1116038028,Student LSK7 PDB1,,0,2022/6/25 15:13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128749437,1116412986,Student UBA4 DUF9,,0,2022/6/27 14:47,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128749576,1116039330,Student MGX4 ZVX3,,0,2022/6/25 15:28,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128749623,1116039384,Student PZW7 BUN9,,0,2022/6/25 15:28,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128749678,1116039404,Student EFT2 YKV6,,0,2022/6/25 15:29,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128749978,1116047362,Student DZF7 LDC6,,0,2022/6/25 17:12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128750001,1116157311,Student VFG4 VAG5,,0,2022/6/26 16:52,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128750737,1116045660,Student WXN8 SYD1,,0,2022/6/25 16:46,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128751286,1116048989,Student FVF3 XRX4,,0,2022/6/25 17:32,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128751680,1116050524,Student FCY2 AGF5,,0,2022/6/25 17:49,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128752041,1116052626,Student CVV8 MHH3,,0,2022/6/25 18:13,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128752697,1116056663,Student GHD4 BMM8,,0,2022/6/25 18:55,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128752907,1116059737,Student XTC5 ZSY9,,0,2022/6/25 19:30,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128753443,1116063484,Student ZJV8 TLU6,,0,2022/6/25 20:02,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128756578,1116440627,Student CTV4 NSZ7,,0,2022/6/27 16:17,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128757470,1116083824,Student SLY6 TVC3,,0,2022/6/26 1:13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128757734,1116084906,Student VYA6 MXY9,,0,2022/6/26 2:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128757915,1116085628,Student LTK4 NNZ8,,0,2022/6/26 2:26,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128759425,1116094330,Student FBE9 MFY2,,0,2022/6/26 6:48,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128759486,1116094892,Student KFZ7 QFS5,,0,2022/6/26 6:57,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128759553,1116095202,Student ABJ8 RVZ1,,0,2022/6/26 7:01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128759639,1116095915,Student NUX4 DAP1,,0,2022/6/26 7:17,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128759826,1116394083,Student DWK1 GWE7,,0,2022/6/27 13:36,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128759874,1116097949,Student XYV7 ZCX8,,0,2022/6/26 8:11,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128759950,1116098911,Student WPB3 WFE1,,0,2022/6/26 8:27,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128760050,1116100305,Student TWX1 BXT2,,0,2022/6/26 8:49,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128760216,1116099858,Student YXT8 XBE3,,0,2022/6/26 8:43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128760268,1116103089,Student FLD9 ARC8,,0,2022/6/26 9:28,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128760584,1116102286,Student FBE2 WYQ6,,0,2022/6/26 9:17,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128760795,1116275506,Student EHX5 WBL4,,0,2022/6/27 7:58,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128760966,1116199348,Student GEK9 TLY2,,0,2022/6/26 21:09,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128761049,1116106833,Student VRB5 GLP8,,0,2022/6/26 10:27,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128761187,1116333871,Student HJC2 UKA2,,0,2022/6/27 10:50,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128761608,1116107929,Student WWH9 JUZ5,,0,2022/6/26 10:39,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128761658,1116108115,Student CCL7 EHZ9,,0,2022/6/26 10:43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128762076,1116110625,Student SSK1 SAT5,,0,2022/6/26 11:06,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128762518,1116112977,Student DCJ9 UMB8,,0,2022/6/26 11:34,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128762548,1116115770,Student CUT8 ZNZ7,,0,2022/6/26 11:59,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128762591,1116113248,Student DJZ5 EXG1,,0,2022/6/26 11:36,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128762895,1117161157,Student FHC9 SMM6,,0,2022/6/29 15:57,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128763109,1116116421,Student ASK3 HSY6,,0,2022/6/26 12:06,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128763181,1116117835,Student TAK9 JYR4,,0,2022/6/26 12:14,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128763377,1116118773,Student MQD3 CMH6,,0,2022/6/26 12:20,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128763481,1116119312,Student CKP5 AXQ8,,0,2022/6/26 12:27,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128764030,1116124485,Student LCH8 ZZD9,,0,2022/6/26 12:54,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128764642,1116126412,Student DGV9 ZDQ4,,0,2022/6/26 13:17,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128765141,1116130892,Student FQY6 VMC9,,0,2022/6/26 13:41,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128765347,1116132799,Student CJW9 FBJ4,,0,2022/6/26 13:54,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128765562,1116133721,Student BZP7 KQW2,,0,2022/6/26 13:57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128765597,1116132805,Student VUL5 CJN5,,0,2022/6/26 13:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128765639,1116135844,Student LGG1 YJT8,,0,2022/6/26 14:06,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128765642,1116131986,Student XNM5 RBC2,,0,2022/6/26 13:51,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128765643,1116132802,Student YUA8 PVD4,,0,2022/6/26 13:54,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128765690,1116132548,Student GNF2 UUA8,,0,2022/6/26 13:53,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128766019,1116133943,Student GJM6 RVV6,,0,2022/6/26 13:58,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128766878,1116141309,Student PWG5 FXG6,,0,2022/6/26 14:39,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128767334,1116141801,Student HVN4 UPR7,,0,2022/6/26 14:44,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128767888,1116144592,Student VKD5 JTP4,,0,2022/6/26 15:06,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128768162,1116465121,Student MBZ1 AFV6,,0,2022/6/27 17:43,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128768255,1116147414,Student BQM2 TSF1,,0,2022/6/26 15:33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128768792,1116282163,Student ETC1 UMB5,,0,2022/6/27 8:37,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128768963,1116149227,Student RQU3 TWP4,,0,2022/6/26 15:50,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128768994,1116159836,Student QRK9 YVG7,,0,2022/6/26 17:15,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128769369,1116152515,Student TMU1 BFG8,,0,2022/6/26 16:15,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128769633,1116153430,Student EMV6 DZH7,,0,2022/6/26 16:22,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128769708,1116167331,Student KWW4 CHG9,,0,2022/6/26 18:17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128769770,1116154657,Student ZUU8 LRS6,,0,2022/6/26 16:32,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128770073,1116160940,Student FPA9 HEF2,,0,2022/6/26 17:25,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128770525,1123542375,Student ZSK5 AHP6,,0,2022/7/26 11:44,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128770562,1116158907,Student WFL8 DPN6,,0,2022/6/26 17:06,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128770612,1116159300,Student JGV6 SSP9,,0,2022/6/26 17:09,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128771152,1116164342,Student PZE3 HFH5,,0,2022/6/26 17:52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128771213,1116162096,Student SRY4 QQW4,,0,2022/6/26 17:34,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128771485,1116182245,Student USX7 TEF9,,0,2022/6/26 19:48,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128771878,1116166161,Student HBZ9 RNZ5,,0,2022/6/26 18:05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128771919,1116166806,Student HMZ4 UKP8,,0,2022/6/26 18:11,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128772252,1116746521,Student WAY1 RTW2,,0,2022/6/28 10:17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128772319,1116168207,Student APN8 ZGE5,,0,2022/6/26 18:25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128773272,1116808984,Student XWR2 KVV9,,0,2022/6/28 14:01,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128774810,1116184093,Student PEA1 AML2,,0,2022/6/26 19:57,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128775285,1116186170,Student VMD4 DFR7,,0,2022/6/26 20:08,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128775828,1116188616,Student UWD5 NQX1,,0,2022/6/26 20:22,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128775871,1116191266,Student LYV3 DGE9,,0,2022/6/26 20:35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128775922,1116189070,Student EHZ7 TXX1,,0,2022/6/26 20:25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Ashley Fernandes,
128776268,1116310373,Student WDP2 EVA9,,0,2022/6/27 9:50,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128776357,1116940951,Student URU2 SMC8,,0,2022/6/28 22:02,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128776699,1116194772,Student GFA4 PWS5,,0,2022/6/26 20:49,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128776715,1116371913,Student RKK7 SCL4,,0,2022/6/27 12:53,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128776890,1116197750,Student RJC6 VYU3,,0,2022/6/26 20:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128777555,1116200087,Student MVX8 HAH4,,0,2022/6/26 21:13,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128777576,1116200466,Student JVH1 TPD1,,0,2022/6/26 21:15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128778144,1116203987,Student VVX5 UYZ4,,0,2022/6/26 21:38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128778952,1116940152,Student UUX3 AKE5,,0,2022/6/28 21:58,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128779365,1116545310,Student ZYA4 BME6,,0,2022/6/27 23:02,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128780019,1116218822,Student XLM8 QXR8,,0,2022/6/26 23:12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128780047,1116218303,Student ENC9 ZWP7,,0,2022/6/26 23:08,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128780345,1116219395,Student HWN4 TVC9,,0,2022/6/26 23:16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128780461,1116221049,Student PLD3 CMN1,,0,2022/6/26 23:29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128780671,1116220724,Student UPT8 KSL7,,0,2022/6/26 23:27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128780768,1116221372,Student DRE4 JQP2,,0,2022/6/26 23:32,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128781452,1116226422,Student NFG8 VXX4,,0,2022/6/27 0:06,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128781570,1116919292,Student KQD3 FLF5,,0,2022/6/28 20:31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128781895,1116229430,Student QGS7 NDU5,,0,2022/6/27 0:46,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128782383,1116232408,Student VZC5 YMA1,,0,2022/6/27 1:30,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128784517,1116259286,Student CQY5 PVW8,,0,2022/6/27 5:19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128784778,1116260003,Student PEN9 AYB1,,0,2022/6/27 5:35,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128784808,1116260392,Student FQN6 MEH7,,0,2022/6/27 5:39,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128784860,1116260011,Student GBV2 SXD2,,0,2022/6/27 5:36,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128785341,1117022011,Student RTD5 XYS5,,0,2022/6/29 8:32,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128785667,1116992424,Student BWJ6 DMR6,,0,2022/6/29 4:19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128785700,1116266487,Student NPV2 CJA2,,0,2022/6/27 6:47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128786069,1116271174,Student PWW7 CFT6,,0,2022/6/27 7:29,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128786608,1116296699,Student SGK8 GXJ5,,0,2022/6/27 9:20,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128786621,1116275626,Student LUF8 RTC5,,0,2022/6/27 8:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128786827,1116277409,Student UEV5 CWH9,,0,2022/6/27 8:07,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128786873,1116275577,Student KWS4 QHU1,,0,2022/6/27 8:00,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128787243,1116711391,Student KNJ8 NCB7,,0,2022/6/28 7:29,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128787286,1116989226,Student GKP6 AWX9,,0,2022/6/29 3:29,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128787299,1116299961,Student GBN3 WHV8,,0,2022/6/27 9:23,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128788573,1116291945,Student HBM7 FZB5,,0,2022/6/27 9:11,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128788681,1116312226,Student JMD3 XTK6,,0,2022/6/27 9:57,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128788693,1116294470,Student AHV9 GYN2,,0,2022/6/27 9:12,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128788717,1116295090,Student LLF6 TFB1,,0,2022/6/27 9:15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128788804,1116302873,Student SUT4 LYU7,,0,2022/6/27 9:27,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128788841,1116303574,Student NER9 GTC5,,0,2022/6/27 9:29,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128789144,1116699030,Student YUG6 EJX5,,0,2022/6/28 6:36,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128789296,1116307468,Student ZED3 LNW9,,0,2022/6/27 9:40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128789779,1116718090,Student CXK7 PSK6,,0,2022/6/28 8:18,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128789919,1116310907,Student PCC2 LUW2,,0,2022/6/27 9:52,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128789926,1116336033,Student DBQ4 UCL2,,0,2022/6/27 11:02,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128790026,1116314844,Student NXK6 LSG3,,0,2022/6/27 10:04,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128790048,1116314800,Student YYY4 RGL3,,0,2022/6/27 10:04,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128790160,1116315976,Student GSR8 TNA3,,0,2022/6/27 10:07,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128790622,1116318363,Student XED9 LEU6,,0,2022/6/27 10:12,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128790993,1116327229,Student MQJ9 MPZ6,,0,2022/6/27 10:27,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128791641,1116802147,Student AYA8 VTG4,,0,2022/6/28 13:41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128791737,1116340531,Student BXJ7 YJC8,,0,2022/6/27 11:18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128792076,1116334473,Student UUL4 NCE5,,0,2022/6/27 10:52,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128792483,1116523021,Student LWC1 QGA1,,0,2022/6/27 21:25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128792659,1117036695,Student UDV3 DRF5,,0,2022/6/29 9:15,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128792835,1116387559,Student RGR5 MBE1,,0,2022/6/27 13:31,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128792995,1116340635,Student HVJ1 SAT7,,0,2022/6/27 11:18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128793076,1116350309,Student CNT1 ZRU4,,0,2022/6/27 11:34,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128793260,1116997646,Student LRY5 PTC9,,0,2022/6/29 5:39,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128793406,1116380747,Student QFC2 NRH5,,0,2022/6/27 13:08,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128793413,1116350321,Student TKH3 WHY2,,0,2022/6/27 11:34,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128793488,1116349724,Student BHF5 BTE5,,0,2022/6/27 11:29,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128795149,1116732775,Student EWC5 BZS4,,0,2022/6/28 9:02,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128795281,1116357654,Student MEX5 XVS3,,0,2022/6/27 12:03,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128795345,1116381458,Student WWK5 CYZ9,,0,2022/6/27 13:11,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128795511,1116354620,Student FAY8 AEC8,,0,2022/6/27 11:50,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128795761,1116355217,Student TVH2 RBK2,,0,2022/6/27 11:55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128795839,1116356240,Student CDM2 XTQ6,,0,2022/6/27 12:00,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128795959,1116359972,Student RCV4 DCZ7,,0,2022/6/27 12:14,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128795998,1116359160,Student CLB4 SMR1,,0,2022/6/27 12:10,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128796055,1116387404,Student MRE5 WYD4,,0,2022/6/27 13:31,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128796137,1116359079,Student ZTX8 VCJ7,,0,2022/6/27 12:10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128796183,1116703839,Student DPK9 SNN5,,0,2022/6/28 7:01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128796305,1116397435,Student JGJ3 CFH5,,0,2022/6/27 13:43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128796847,1116363410,Student AAX6 ZVF9,,0,2022/6/27 12:30,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128796886,1116363763,Student KKB4 TKT2,,0,2022/6/27 12:31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128796940,1116367807,Student BMA3 KCC2,,0,2022/6/27 12:36,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128796959,1116367678,Student RUN1 GBU7,,0,2022/6/27 12:35,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128796966,1116367705,Student EPH7 ESW1,,0,2022/6/27 12:35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128797198,1116367949,Student CNZ5 AQP7,,0,2022/6/27 12:37,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
